,repo_id,record_num,year_month,community
1557,233520812,19,2022-07,
1558,296268741,18,2022-07,
1559,475341715,11,2022-07,
1560,261698998,10,2022-07,
1561,164796418,9,2022-07,
1562,161509700,8,2022-07,
1563,513813137,7,2022-07,
1564,259513732,7,2022-07,
1565,312259012,7,2022-07,
1566,469388758,6,2022-07,
1567,162672577,5,2022-07,PaddleHub
1568,427252454,5,2022-07,
1569,314704349,3,2022-07,
1570,173032424,3,2022-07,
1571,246509073,3,2022-07,
1572,423716718,3,2022-07,
1573,259220361,2,2022-07,
1574,114885555,2,2022-07,
1575,274012656,2,2022-07,
1576,131044128,2,2022-07,
1577,191286408,2,2022-07,
1578,276845708,2,2022-07,
1579,273214029,2,2022-07,PaddleGAN
1580,227880026,1,2022-07,
1581,333611338,1,2022-07,
1582,250154445,1,2022-07,
1583,89484677,1,2022-07,
1584,385199026,1,2022-07,
1585,65711522,536,2022-08,Paddle
1586,217475193,118,2022-08,PaddleDetection
1587,336274588,109,2022-08,PaddleNLP
1588,262296122,108,2022-08,PaddleOCR
1589,383138186,105,2022-08,
1590,507861208,98,2022-08,FastDeploy
1591,136450404,85,2022-08,
1592,436903861,76,2022-08,
1593,110688239,56,2022-08,
1594,161509700,52,2022-08,
1595,228290594,52,2022-08,PaddleSlim
1596,296268741,42,2022-08,
1597,204380779,35,2022-08,PaddleSeg
1598,104208128,33,2022-08,
1599,513813137,28,2022-08,
1600,233520812,27,2022-08,
1601,426046572,25,2022-08,
1602,251201169,25,2022-08,
1603,515526146,24,2022-08,
1604,127058653,22,2022-08,
1605,173032424,19,2022-08,
1606,475341715,16,2022-08,
1607,312259012,15,2022-08,
1608,162672577,12,2022-08,PaddleHub
1609,164796418,12,2022-08,
1610,469388758,11,2022-08,
1611,261698998,7,2022-08,
1612,427252454,7,2022-08,
1613,131044128,7,2022-08,
1614,273214029,6,2022-08,PaddleGAN
1615,191286408,6,2022-08,
1616,493152580,6,2022-08,
1617,114885555,5,2022-08,
1618,314704349,4,2022-08,
1619,227880026,3,2022-08,
1620,274012656,3,2022-08,
1621,203514079,1,2022-08,
1622,173544440,1,2022-08,
1623,244790548,1,2022-08,
1624,259513732,1,2022-08,
1625,65711522,633,2022-09,Paddle
1626,336274588,118,2022-09,PaddleNLP
1627,161509700,111,2022-09,
1628,436903861,102,2022-09,
1629,507861208,85,2022-09,FastDeploy
1630,251201169,80,2022-09,
1631,217475193,75,2022-09,PaddleDetection
1632,383138186,67,2022-09,
1633,104208128,63,2022-09,
1634,262296122,60,2022-09,PaddleOCR
1635,233520812,51,2022-09,
1636,110688239,49,2022-09,
1637,136450404,48,2022-09,
1638,475341715,47,2022-09,
1639,162672577,41,2022-09,PaddleHub
1640,204380779,38,2022-09,PaddleSeg
1641,493152580,34,2022-09,
1642,296268741,29,2022-09,
1643,228290594,19,2022-09,PaddleSlim
1644,173032424,19,2022-09,
1645,127058653,18,2022-09,
1646,515526146,17,2022-09,
1647,513813137,12,2022-09,
1648,259513732,11,2022-09,
1649,312259012,8,2022-09,
1650,227880026,7,2022-09,
1651,261698998,7,2022-09,
1652,244790548,6,2022-09,
1653,273214029,6,2022-09,PaddleGAN
1654,427252454,5,2022-09,
1655,191286408,5,2022-09,
1656,426046572,5,2022-09,
1657,114885555,4,2022-09,
1658,469388758,4,2022-09,
1659,513505410,2,2022-09,
1660,164796418,2,2022-09,
1661,250154445,2,2022-09,
1662,88868842,1,2022-09,models
1663,246509073,1,2022-09,
1664,365999954,1,2022-09,
1665,314704349,1,2022-09,
1666,203514079,1,2022-09,
1667,65711522,485,2022-10,Paddle
1668,507861208,97,2022-10,FastDeploy
1669,336274588,81,2022-10,PaddleNLP
1670,262296122,68,2022-10,PaddleOCR
1671,436903861,67,2022-10,
1672,383138186,59,2022-10,
1673,136450404,47,2022-10,
1674,104208128,38,2022-10,
1675,251201169,38,2022-10,
1676,217475193,35,2022-10,PaddleDetection
1677,233520812,33,2022-10,
1678,161509700,32,2022-10,
1679,296268741,30,2022-10,
1680,204380779,26,2022-10,PaddleSeg
1681,228290594,25,2022-10,PaddleSlim
1682,493152580,25,2022-10,
1683,162672577,24,2022-10,PaddleHub
1684,110688239,24,2022-10,
1685,427252454,20,2022-10,
1686,173032424,12,2022-10,
1687,273214029,9,2022-10,PaddleGAN
1688,227880026,9,2022-10,
1689,475341715,8,2022-10,
1690,127058653,5,2022-10,
1691,515526146,4,2022-10,
1692,259513732,4,2022-10,
1693,261698998,4,2022-10,
1694,276845708,4,2022-10,
1695,312259012,4,2022-10,
1696,426046572,3,2022-10,
1697,513813137,3,2022-10,
1698,314704349,3,2022-10,
1699,469388758,3,2022-10,
1700,333611338,2,2022-10,
1701,244790548,2,2022-10,
1702,131044128,2,2022-10,
1703,513505410,2,2022-10,
1704,240226378,1,2022-10,
1705,164796418,1,2022-10,
1706,88868842,1,2022-10,models
1707,191286408,1,2022-10,
1708,65711522,576,2022-11,Paddle
1709,507861208,196,2022-11,FastDeploy
1710,336274588,119,2022-11,PaddleNLP
1711,383138186,92,2022-11,
1712,104208128,86,2022-11,
1713,88868842,85,2022-11,models
1714,161509700,85,2022-11,
1715,436903861,77,2022-11,
1716,475341715,62,2022-11,
1717,493152580,58,2022-11,
1718,162672577,55,2022-11,PaddleHub
1719,233520812,47,2022-11,
1720,136450404,45,2022-11,
1721,228290594,39,2022-11,PaddleSlim
1722,251201169,39,2022-11,
1723,110688239,37,2022-11,
1724,217475193,37,2022-11,PaddleDetection
1725,204380779,29,2022-11,PaddleSeg
1726,262296122,24,2022-11,PaddleOCR
1727,296268741,18,2022-11,
1728,131044128,17,2022-11,
1729,566306389,17,2022-11,
1730,261698998,17,2022-11,
1731,562479767,13,2022-11,
1732,227880026,11,2022-11,
1733,127058653,11,2022-11,
1734,114885555,11,2022-11,
1735,173032424,11,2022-11,
1736,566237024,9,2022-11,
1737,520095016,8,2022-11,
1738,513813137,7,2022-11,
1739,273214029,6,2022-11,PaddleGAN
1740,515526146,6,2022-11,
1741,191286408,5,2022-11,
1742,426046572,5,2022-11,
1743,314704349,4,2022-11,
1744,427252454,3,2022-11,
1745,259513732,3,2022-11,
1746,403829741,2,2022-11,
1747,312259012,2,2022-11,
1748,244790548,2,2022-11,
1749,210873203,2,2022-11,
1750,164796418,2,2022-11,
1751,513505410,2,2022-11,
1752,173544440,1,2022-11,
1753,276845708,1,2022-11,
1754,240226378,1,2022-11,
1755,321995806,1,2022-11,
1756,65711522,497,2022-12,Paddle
1757,336274588,151,2022-12,PaddleNLP
1758,507861208,130,2022-12,FastDeploy
1759,383138186,93,2022-12,
1760,104208128,57,2022-12,
1761,562479767,54,2022-12,
1762,475341715,52,2022-12,
1763,136450404,50,2022-12,
1764,217475193,42,2022-12,PaddleDetection
1765,204380779,37,2022-12,PaddleSeg
1766,513813137,31,2022-12,
1767,493152580,31,2022-12,
1768,233520812,30,2022-12,
1769,110688239,28,2022-12,
1770,436903861,26,2022-12,
1771,228290594,26,2022-12,PaddleSlim
1772,162672577,23,2022-12,PaddleHub
1773,161509700,21,2022-12,
1774,262296122,20,2022-12,PaddleOCR
1775,227880026,17,2022-12,
1776,251201169,17,2022-12,
1777,261698998,10,2022-12,
1778,114885555,10,2022-12,
1779,191286408,9,2022-12,
1780,173032424,9,2022-12,
1781,296268741,7,2022-12,
1782,312259012,6,2022-12,
1783,566237024,4,2022-12,
1784,244790548,4,2022-12,
1785,566306389,4,2022-12,
1786,164796418,4,2022-12,
1787,321995806,3,2022-12,
1788,365999954,3,2022-12,
1789,426046572,3,2022-12,
1790,259513732,3,2022-12,
1791,513505410,2,2022-12,
1792,427252454,2,2022-12,
1793,276845708,2,2022-12,
1794,515526146,2,2022-12,
1795,469388758,2,2022-12,
1796,583199561,2,2022-12,
1797,196743910,1,2022-12,
1798,203514079,1,2022-12,
1799,274012656,1,2022-12,
1800,131044128,1,2022-12,
1801,580415405,1,2022-12,
1802,127058653,1,2022-12,
1803,65711522,364,2023-01,Paddle
1804,336274588,147,2023-01,PaddleNLP
1805,507861208,91,2023-01,FastDeploy
1806,383138186,54,2023-01,
1807,475341715,43,2023-01,
1808,104208128,37,2023-01,
1809,217475193,31,2023-01,PaddleDetection
1810,136450404,30,2023-01,
1811,233520812,26,2023-01,
1812,262296122,23,2023-01,PaddleOCR
1813,583199561,21,2023-01,
1814,513813137,20,2023-01,
1815,251201169,19,2023-01,
1816,110688239,18,2023-01,
1817,227880026,15,2023-01,
1818,88868842,15,2023-01,models
1819,228290594,14,2023-01,PaddleSlim
1820,204380779,14,2023-01,PaddleSeg
1821,562479767,11,2023-01,
1822,114885555,11,2023-01,
1823,161509700,11,2023-01,
1824,436903861,10,2023-01,
1825,173032424,9,2023-01,
1826,513505410,8,2023-01,
1827,493152580,7,2023-01,
1828,127058653,6,2023-01,
1829,321995806,4,2023-01,
1830,566237024,3,2023-01,
1831,261698998,3,2023-01,
1832,296268741,3,2023-01,
1833,365999954,3,2023-01,
1834,273214029,1,2023-01,PaddleGAN
1835,164796418,1,2023-01,
1836,240226378,1,2023-01,
1837,469388758,1,2023-01,
1838,210873203,1,2023-01,
1839,264782838,1,2023-01,
1840,131044128,1,2023-01,
1841,314704349,1,2023-01,
1842,196743910,1,2023-01,
1843,191286408,1,2023-01,
1844,423716718,1,2023-01,
1845,312259012,1,2023-01,
1846,274012656,1,2023-01,
1847,65711522,485,2023-02,Paddle
1848,336274588,162,2023-02,PaddleNLP
1849,507861208,127,2023-02,FastDeploy
1850,383138186,95,2023-02,
1851,217475193,80,2023-02,PaddleDetection
1852,233520812,46,2023-02,
1853,136450404,42,2023-02,
1854,110688239,38,2023-02,
1855,104208128,35,2023-02,
1856,475341715,35,2023-02,
1857,436903861,23,2023-02,
1858,296268741,20,2023-02,
1859,262296122,20,2023-02,PaddleOCR
1860,204380779,19,2023-02,PaddleSeg
1861,251201169,19,2023-02,
1862,562479767,14,2023-02,
1863,228290594,14,2023-02,PaddleSlim
1864,161509700,13,2023-02,
1865,173032424,11,2023-02,
1866,131044128,11,2023-02,
1867,88868842,10,2023-02,models
1868,227880026,10,2023-02,
1869,114885555,10,2023-02,
1870,273214029,9,2023-02,PaddleGAN
1871,513813137,8,2023-02,
1872,515526146,6,2023-02,
1873,426046572,6,2023-02,
1874,210873203,6,2023-02,
1875,127058653,5,2023-02,
1876,583199561,5,2023-02,
1877,312259012,4,2023-02,
1878,259513732,3,2023-02,
1879,191286408,3,2023-02,
1880,513505410,3,2023-02,
1881,596560396,2,2023-02,
1882,261698998,2,2023-02,
1883,520095016,1,2023-02,
1884,274012656,1,2023-02,
1885,365999954,1,2023-02,
1886,314704349,1,2023-02,
1887,164796418,1,2023-02,
1888,162672577,1,2023-02,PaddleHub
1889,65711522,724,2023-03,Paddle
1890,336274588,192,2023-03,PaddleNLP
1891,383138186,92,2023-03,
1892,507861208,91,2023-03,FastDeploy
1893,296268741,73,2023-03,
1894,233520812,69,2023-03,
1895,136450404,59,2023-03,
1896,173032424,55,2023-03,
1897,110688239,49,2023-03,
1898,104208128,47,2023-03,
1899,436903861,47,2023-03,
1900,204380779,40,2023-03,PaddleSeg
1901,562479767,40,2023-03,
1902,475341715,35,2023-03,
1903,217475193,34,2023-03,PaddleDetection
1904,251201169,32,2023-03,
1905,583199561,20,2023-03,
1906,262296122,17,2023-03,PaddleOCR
1907,259513732,17,2023-03,
1908,161509700,17,2023-03,
1909,608649692,16,2023-03,
1910,228290594,14,2023-03,PaddleSlim
1911,131044128,13,2023-03,
1912,566237024,11,2023-03,
1913,515526146,9,2023-03,
1914,426046572,8,2023-03,
1915,227880026,8,2023-03,
1916,127058653,8,2023-03,
1917,513505410,7,2023-03,
1918,261698998,6,2023-03,
1919,513813137,6,2023-03,
1920,114885555,4,2023-03,
1921,312259012,4,2023-03,
1922,191286408,3,2023-03,
1923,365999954,2,2023-03,
1924,273214029,2,2023-03,PaddleGAN
1925,164796418,2,2023-03,
1926,274012656,2,2023-03,
1927,88868842,1,2023-03,models
1928,244790548,1,2023-03,
1929,203514079,1,2023-03,
1930,210873203,1,2023-03,
1931,333611338,1,2023-03,
1932,173544440,1,2023-03,
1933,65711522,595,2023-04,Paddle
1934,336274588,123,2023-04,PaddleNLP
1935,383138186,70,2023-04,
1936,475341715,49,2023-04,
1937,233520812,44,2023-04,
1938,204380779,42,2023-04,PaddleSeg
1939,136450404,41,2023-04,
1940,426046572,30,2023-04,
1941,110688239,29,2023-04,
1942,104208128,29,2023-04,
1943,507861208,29,2023-04,FastDeploy
1944,296268741,21,2023-04,
1945,436903861,20,2023-04,
1946,217475193,15,2023-04,PaddleDetection
1947,262296122,15,2023-04,PaddleOCR
1948,513813137,13,2023-04,
1949,251201169,12,2023-04,
1950,333611338,11,2023-04,
1951,259513732,9,2023-04,
1952,562479767,9,2023-04,
1953,608649692,8,2023-04,
1954,127058653,6,2023-04,
1955,161509700,6,2023-04,
1956,228290594,6,2023-04,PaddleSlim
1957,515526146,4,2023-04,
1958,162672577,4,2023-04,PaddleHub
1959,261698998,4,2023-04,
1960,191286408,4,2023-04,
1961,273214029,3,2023-04,PaddleGAN
1962,427252454,3,2023-04,
1963,583199561,3,2023-04,
1964,173032424,3,2023-04,
1965,274012656,2,2023-04,
1966,131044128,2,2023-04,
1967,365999954,2,2023-04,
1968,596560396,1,2023-04,
1969,164796418,1,2023-04,
1970,513505410,1,2023-04,
1971,566237024,1,2023-04,
1972,312259012,1,2023-04,
1973,227880026,1,2023-04,
1974,244790548,1,2023-04,
1975,114885555,1,2023-04,
1976,65711522,457,2023-05,Paddle
1977,336274588,97,2023-05,PaddleNLP
1978,233520812,77,2023-05,
1979,383138186,71,2023-05,
1980,426046572,63,2023-05,
1981,136450404,45,2023-05,
1982,475341715,40,2023-05,
1983,507861208,32,2023-05,FastDeploy
1984,436903861,25,2023-05,
1985,217475193,24,2023-05,PaddleDetection
1986,104208128,23,2023-05,
1987,608649692,19,2023-05,
1988,296268741,17,2023-05,
1989,513813137,12,2023-05,
1990,173032424,12,2023-05,
1991,204380779,10,2023-05,PaddleSeg
1992,513505410,9,2023-05,
1993,251201169,9,2023-05,
1994,262296122,9,2023-05,PaddleOCR
1995,333611338,7,2023-05,
1996,228290594,7,2023-05,PaddleSlim
1997,583199561,7,2023-05,
1998,261698998,7,2023-05,
1999,259513732,7,2023-05,
2000,110688239,6,2023-05,
2001,515526146,5,2023-05,
2002,566237024,5,2023-05,
2003,596560396,2,2023-05,
2004,493152580,2,2023-05,
2005,161509700,2,2023-05,
2006,131044128,2,2023-05,
2007,114885555,2,2023-05,
2008,127058653,1,2023-05,
2009,427252454,1,2023-05,
2010,244790548,1,2023-05,
2011,191286408,1,2023-05,
2012,312259012,1,2023-05,
2013,314704349,1,2023-05,
2014,164796418,1,2023-05,
2015,562479767,1,2023-05,
2016,65711522,432,2023-06,Paddle
2017,336274588,76,2023-06,PaddleNLP
2018,622926337,60,2023-06,
2019,383138186,57,2023-06,
2020,233520812,46,2023-06,
2021,608649692,46,2023-06,
2022,475341715,44,2023-06,
2023,136450404,36,2023-06,
2024,426046572,34,2023-06,
2025,507861208,25,2023-06,FastDeploy
2026,217475193,19,2023-06,PaddleDetection
2027,173032424,18,2023-06,
2028,436903861,16,2023-06,
2029,204380779,14,2023-06,PaddleSeg
2030,513813137,13,2023-06,
2031,262296122,13,2023-06,PaddleOCR
2032,251201169,11,2023-06,
2033,296268741,10,2023-06,
2034,104208128,10,2023-06,
2035,244790548,8,2023-06,
2036,583199561,5,2023-06,
2037,333611338,5,2023-06,
2038,427252454,3,2023-06,
2039,110688239,3,2023-06,
2040,228290594,3,2023-06,PaddleSlim
2041,385199026,2,2023-06,
2042,312259012,2,2023-06,
2043,127058653,2,2023-06,
2044,513505410,2,2023-06,
2045,227880026,2,2023-06,
2046,261698998,2,2023-06,
2047,314704349,2,2023-06,
2048,562479767,1,2023-06,
2049,161509700,1,2023-06,
2050,114885555,1,2023-06,
2051,493152580,1,2023-06,
2052,273214029,1,2023-06,PaddleGAN
2053,566237024,1,2023-06,
2054,191286408,1,2023-06,
2055,65711522,421,2023-07,Paddle
2056,336274588,130,2023-07,PaddleNLP
2057,136450404,86,2023-07,
2058,383138186,65,2023-07,
2059,622926337,59,2023-07,
2060,475341715,54,2023-07,
2061,608649692,49,2023-07,
2062,262296122,29,2023-07,PaddleOCR
2063,426046572,28,2023-07,
2064,296268741,25,2023-07,
2065,662392605,22,2023-07,
2066,217475193,19,2023-07,PaddleDetection
2067,204380779,16,2023-07,PaddleSeg
2068,436903861,13,2023-07,
2069,493152580,12,2023-07,
2070,507861208,11,2023-07,FastDeploy
2071,251201169,11,2023-07,
2072,173032424,8,2023-07,
2073,513813137,7,2023-07,
2074,583199561,6,2023-07,
2075,104208128,5,2023-07,
2076,333611338,5,2023-07,
2077,259513732,3,2023-07,
2078,261698998,2,2023-07,
2079,228290594,2,2023-07,PaddleSlim
2080,88868842,2,2023-07,models
2081,312259012,2,2023-07,
2082,427252454,1,2023-07,
2083,273214029,1,2023-07,PaddleGAN
2084,161509700,1,2023-07,
2085,515526146,1,2023-07,
2086,314704349,1,2023-07,
2087,246509073,1,2023-07,
2088,65711522,583,2023-08,Paddle
2089,336274588,163,2023-08,PaddleNLP
2090,136450404,57,2023-08,
2091,383138186,55,2023-08,
2092,662392605,54,2023-08,
2093,622926337,54,2023-08,
2094,608649692,50,2023-08,
2095,426046572,45,2023-08,
2096,262296122,45,2023-08,PaddleOCR
2097,296268741,22,2023-08,
2098,475341715,20,2023-08,
2099,251201169,17,2023-08,
2100,204380779,14,2023-08,PaddleSeg
2101,436903861,12,2023-08,
2102,217475193,11,2023-08,PaddleDetection
2103,685099320,7,2023-08,
2104,261698998,7,2023-08,
2105,173032424,6,2023-08,
2106,228290594,6,2023-08,PaddleSlim
2107,513813137,6,2023-08,
2108,259513732,5,2023-08,
2109,596560396,5,2023-08,
2110,493152580,4,2023-08,
2111,104208128,4,2023-08,
2112,321995806,3,2023-08,
2113,161509700,3,2023-08,
2114,507861208,3,2023-08,FastDeploy
2115,312259012,2,2023-08,
2116,427252454,2,2023-08,
2117,191286408,1,2023-08,
2118,583199561,1,2023-08,
2119,333611338,1,2023-08,
2120,127058653,1,2023-08,
2121,314704349,1,2023-08,
2122,515526146,1,2023-08,
2123,513505410,1,2023-08,
2124,273214029,1,2023-08,PaddleGAN
2125,65711522,631,2023-09,Paddle
2126,336274588,131,2023-09,PaddleNLP
2127,662392605,60,2023-09,
2128,136450404,55,2023-09,
2129,622926337,41,2023-09,
2130,608649692,38,2023-09,
2131,426046572,37,2023-09,
2132,296268741,30,2023-09,
2133,383138186,22,2023-09,
2134,685099320,21,2023-09,
2135,262296122,21,2023-09,PaddleOCR
2136,251201169,20,2023-09,
2137,475341715,20,2023-09,
2138,104208128,13,2023-09,
2139,436903861,12,2023-09,
2140,204380779,8,2023-09,PaddleSeg
2141,217475193,8,2023-09,PaddleDetection
2142,173032424,7,2023-09,
2143,191286408,6,2023-09,
2144,110688239,3,2023-09,
2145,596560396,2,2023-09,
2146,513813137,2,2023-09,
2147,259513732,2,2023-09,
2148,114885555,1,2023-09,
2149,246509073,1,2023-09,
2150,162672577,1,2023-09,PaddleHub
2151,314704349,1,2023-09,
2152,65711522,434,2023-10,Paddle
2153,336274588,76,2023-10,PaddleNLP
2154,136450404,52,2023-10,
2155,426046572,38,2023-10,
2156,662392605,30,2023-10,
2157,296268741,28,2023-10,
2158,475341715,18,2023-10,
2159,262296122,17,2023-10,PaddleOCR
2160,251201169,17,2023-10,
2161,383138186,16,2023-10,
2162,507861208,12,2023-10,FastDeploy
2163,608649692,10,2023-10,
2164,622926337,9,2023-10,
2165,685099320,8,2023-10,
2166,436903861,6,2023-10,
2167,217475193,6,2023-10,PaddleDetection
2168,204380779,5,2023-10,PaddleSeg
2169,261698998,5,2023-10,
2170,104208128,4,2023-10,
2171,173032424,3,2023-10,
2172,513505410,2,2023-10,
2173,259513732,2,2023-10,
2174,228290594,1,2023-10,PaddleSlim
2175,127058653,1,2023-10,
2176,65711522,682,2023-11,Paddle
2177,336274588,78,2023-11,PaddleNLP
2178,426046572,55,2023-11,
2179,662392605,42,2023-11,
2180,296268741,41,2023-11,
2181,383138186,40,2023-11,
2182,136450404,39,2023-11,
2183,685099320,37,2023-11,
2184,436903861,19,2023-11,
2185,608649692,14,2023-11,
2186,204380779,12,2023-11,PaddleSeg
2187,251201169,8,2023-11,
2188,262296122,8,2023-11,PaddleOCR
2189,217475193,7,2023-11,PaddleDetection
2190,475341715,7,2023-11,
2191,507861208,7,2023-11,FastDeploy
2192,228290594,3,2023-11,PaddleSlim
2193,173032424,2,2023-11,
2194,513813137,2,2023-11,
2195,244790548,2,2023-11,
2196,596560396,1,2023-11,
2197,273214029,1,2023-11,PaddleGAN
2198,261698998,1,2023-11,
2199,312259012,1,2023-11,
2200,110688239,1,2023-11,
2201,250154445,1,2023-11,
2202,513505410,1,2023-11,
2203,65711522,611,2023-12,Paddle
2204,685099320,117,2023-12,
2205,336274588,100,2023-12,PaddleNLP
2206,136450404,48,2023-12,
2207,426046572,43,2023-12,
2208,296268741,26,2023-12,
2209,662392605,19,2023-12,
2210,436903861,19,2023-12,
2211,608649692,17,2023-12,
2212,383138186,17,2023-12,
2213,475341715,14,2023-12,
2214,261698998,11,2023-12,
2215,262296122,9,2023-12,PaddleOCR
2216,228290594,7,2023-12,PaddleSlim
2217,217475193,5,2023-12,PaddleDetection
2218,507861208,5,2023-12,FastDeploy
2219,596560396,5,2023-12,
2220,513813137,4,2023-12,
2221,204380779,4,2023-12,PaddleSeg
2222,259513732,4,2023-12,
2223,312259012,3,2023-12,
2224,191286408,2,2023-12,
2225,244790548,2,2023-12,
2226,251201169,2,2023-12,
2227,493152580,1,2023-12,
2228,110688239,1,2023-12,
2229,513505410,1,2023-12,
2230,273214029,1,2023-12,PaddleGAN
2231,65711522,589,2024-01,Paddle
2232,336274588,91,2024-01,PaddleNLP
2233,136450404,64,2024-01,
2234,383138186,54,2024-01,
2235,426046572,44,2024-01,
2236,685099320,44,2024-01,
2237,475341715,23,2024-01,
2238,662392605,23,2024-01,
2239,436903861,20,2024-01,
2240,296268741,17,2024-01,
2241,262296122,9,2024-01,PaddleOCR
2242,227347371,9,2024-01,
2243,259513732,7,2024-01,
2244,608649692,5,2024-01,
2245,228290594,4,2024-01,PaddleSlim
2246,261698998,3,2024-01,
2247,127058653,2,2024-01,
2248,596560396,1,2024-01,
2249,110688239,1,2024-01,
2250,251201169,1,2024-01,
2251,507861208,1,2024-01,FastDeploy
2252,204380779,1,2024-01,PaddleSeg
2253,217475193,1,2024-01,PaddleDetection
2254,65711522,638,2024-02,Paddle
2255,475341715,28,2024-02,
2256,336274588,25,2024-02,PaddleNLP
2257,662392605,24,2024-02,
2258,383138186,19,2024-02,
2259,127058653,13,2024-02,
2260,426046572,13,2024-02,
2261,136450404,11,2024-02,
2262,228290594,8,2024-02,PaddleSlim
2263,513813137,8,2024-02,
2264,608649692,6,2024-02,
2265,296268741,5,2024-02,
2266,436903861,4,2024-02,
2267,507861208,3,2024-02,FastDeploy
2268,493152580,3,2024-02,
2269,251201169,3,2024-02,
2270,685099320,3,2024-02,
2271,583199561,3,2024-02,
2272,273214029,3,2024-02,PaddleGAN
2273,261698998,2,2024-02,
2274,427252454,2,2024-02,
2275,110688239,2,2024-02,
2276,262296122,1,2024-02,PaddleOCR
2277,259513732,1,2024-02,
2278,104208128,1,2024-02,
2279,513505410,1,2024-02,
2280,244790548,1,2024-02,
2281,173032424,1,2024-02,
2282,596560396,1,2024-02,
2283,164796418,1,2024-02,
2284,515526146,1,2024-02,
2285,65711522,495,2024-03,Paddle
2286,336274588,65,2024-03,PaddleNLP
2287,475341715,54,2024-03,
2288,383138186,47,2024-03,
2289,136450404,29,2024-03,
2290,662392605,25,2024-03,
2291,426046572,24,2024-03,
2292,296268741,16,2024-03,
2293,217475193,9,2024-03,PaddleDetection
2294,204380779,8,2024-03,PaddleSeg
2295,251201169,7,2024-03,
2296,262296122,7,2024-03,PaddleOCR
2297,608649692,6,2024-03,
2298,261698998,6,2024-03,
2299,259513732,6,2024-03,
2300,104208128,4,2024-03,
2301,173032424,3,2024-03,
2302,436903861,3,2024-03,
2303,513505410,2,2024-03,
2304,507861208,2,2024-03,FastDeploy
2305,110688239,1,2024-03,
2306,312259012,1,2024-03,
2307,427252454,1,2024-03,
2308,513813137,1,2024-03,
2309,273214029,1,2024-03,PaddleGAN
2310,228290594,1,2024-03,PaddleSlim
